PRICE,BEDS,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,Type_Co-op for sale,Type_Coming Soon,Type_Condo for sale,Type_Condop for sale,Type_Contingent,Type_For sale,Type_Foreclosure,Type_House for sale,Type_Land for sale,Type_Mobile house for sale,Type_Multi-family home for sale,Type_Pending,Type_Townhouse for sale
-0.06022713255347642,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
0.019299265429066233,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003705879131709513,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06334581605031475,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06958318304399143,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,1,0,0,0,0
0.03801139759693122,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06958318304399143,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06693230207167884,-0.13917193526572172,-0.17978989368297218,-0.3406460712200374,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06805502813054065,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.011887538352482175,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.0056501713588055,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.05398976555979974,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06961436987895982,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06755603877104652,0.24127005940881074,-0.17978989368297218,-0.0778163083344385,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0493117715013772,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.0649363446337023,0.6217120540833433,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06599669702262734,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.049467674489384154,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.035433598753611635,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.05713963589160646,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
0.15948411979878446,0.24127005940881074,0.835220866100158,0.3111717407362479,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
0.014621271370643696,0.24127005940881074,0.835220866100158,0.8333268696689712,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.06755603877104652,-0.5196139299402541,-0.17978989368297218,-0.626692463160531,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.0649363446337023,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.06568482867294351,-0.5196139299402541,-0.6872952735745371,-0.4703087542435995,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.046255430487640664,1.0021540487578757,0.32771548620859287,-0.034011347853505354,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06568482867294351,-0.5196139299402541,-0.6872952735745371,-0.5596708736247031,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.0555802941431873,0.24127005940881074,-0.17978989368297218,-0.21711608266380597,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06836689648022448,-0.9000559246147866,-0.6872952735745371,-0.6341393064422896,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.05308565921406631,-0.13917193526572172,0.32771548620859287,-0.26398739037840435,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04931174031454223,-0.13917193526572172,-0.17978989368297218,-0.15491303878088086,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05713963589160646,-0.13917193526572172,-0.17978989368297218,-0.4755653495013115,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.04778358540109145,-0.13917193526572172,-0.17978989368297218,-0.0778163083344385,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05321009468559016,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0702069197433591,-0.13917193526572172,-0.17978989368297218,-0.6630505803597054,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.050559244900112536,0.24127005940881074,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.059010845989709466,-0.5196139299402541,-0.6872952735745371,-0.5255030044495753,0.0,-2.035282948784849,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.04931485899803907,0.6217120540833433,-0.17978989368297218,-0.18732870953677142,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06506109197357585,-0.13917193526572172,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06930250152927599,-0.5196139299402541,-0.6872952735745371,-0.5114854170956767,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.04308996673834975,-0.13917193526572172,-0.17978989368297218,-0.45278677005122625,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05589216249287113,-0.13917193526572172,-0.17978989368297218,0.057979069156454274,0.0,-2.035282948784849,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.0640007395846508,-0.5196139299402541,-0.6872952735745371,-0.5815733538651697,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.04934292714951062,-0.13917193526572172,-0.17978989368297218,-0.129944211306749,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.037211248346809486,0.24127005940881074,-0.17978989368297218,-0.26179714235435775,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.051526005597297454,-0.13917193526572172,-0.17978989368297218,-0.3406460712200374,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.055084423467189995,-0.13917193526572172,-0.17978989368297218,-0.2990313587631509,0.0,-2.035282948784849,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.0555802941431873,0.24127005940881074,-0.17978989368297218,-0.29684111073910424,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04463371506928473,1.0021540487578757,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2687939763629682,0.6217120540833433,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.06340818972025153,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.044165912544758976,-0.13917193526572172,-0.6872952735745371,-0.7173687313560625,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.04011162399886914,0.24127005940881074,0.835220866100158,0.044837581012174325,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.0026874220368090793,-0.5196139299402541,-0.17978989368297218,-0.4098579087799118,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3467610637839266,0.6217120540833433,2.3577370057748532,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.07271745995831395,-0.13917193526572172,-0.17978989368297218,-0.6034758341056363,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.05991526420379258,-0.13917193526572172,0.32771548620859287,0.034324390496750366,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04853206944033265,3.284806016805071,1.850231625883288,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.03589360456939529,-0.13917193526572172,-0.17978989368297218,-0.25741664630626443,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0493117715013772,-0.13917193526572172,-0.17978989368297218,-0.36517684908936,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06616822461495345,-0.5196139299402541,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.03371832283035055,4.426132000828668,1.850231625883288,1.2012885377088096,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.05090226889792979,-0.5196139299402541,-0.17978989368297218,-0.38445103170097056,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06599669702262734,-0.5196139299402541,-0.6872952735745371,-0.6648027787789428,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0563287781824285,-0.5196139299402541,-0.6872952735745371,-0.5596708736247031,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04778358540109145,0.24127005940881074,-0.17978989368297218,0.0010326205312411697,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.046972727691913484,-0.5196139299402541,-0.17978989368297218,-0.4221232977145731,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05554913849505388,-0.13917193526572172,-0.17978989368297218,-0.35816805541241065,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.03839634807560805,0.6217120540833433,0.32771548620859287,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.037211248346809486,0.24127005940881074,-0.17978989368297218,0.7281949645147316,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.056175962691083416,-0.13917193526572172,-0.17978989368297218,0.20253543874353366,0.0,-2.035282948784849,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.03387425700519246,0.24127005940881074,0.32771548620859287,0.11492551778166737,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.0664644995471531,-0.13917193526572172,-0.6872952735745371,-0.35115926173546136,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.030755573508354117,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.022865304261353123,-0.13917193526572172,0.835220866100158,-0.18689065993196208,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.022023259717206773,0.24127005940881074,1.3427262459917229,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04463371506928473,-0.13917193526572172,-0.17978989368297218,-0.18820480874639006,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06024272597096061,-0.9000559246147866,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06849513674561447,-0.13917193526572172,-0.6872952735745371,-0.7348907155484358,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.06181766113686397,-0.13917193526572172,-0.6872952735745371,-0.7348907155484358,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06774315978085681,-0.9000559246147866,-0.6872952735745371,-0.4816980439686422,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06552889449810159,-0.13917193526572172,-0.17978989368297218,-0.4720609526628369,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.054769436434009326,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06568482867294351,-0.13917193526572172,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.04541962331048799,0.24127005940881074,0.32771548620859287,-0.056351877698781264,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.03371832283035055,1.0021540487578757,0.835220866100158,-0.028754752595793374,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04323030749570748,0.6217120540833433,-0.17978989368297218,0.048341977850648976,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4403215686890768,0.6217120540833433,0.835220866100158,0.8442781097892045,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.05258635798622249,-0.13917193526572172,-0.17978989368297218,-0.16849257652997016,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.043136746990802326,0.6217120540833433,0.32771548620859287,-0.19258530479448338,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04622424365267228,1.382596043432408,0.32771548620859287,-0.08657730043062514,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04778358540109145,1.0021540487578757,1.3427262459917229,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06693230207167884,-0.13917193526572172,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.061786505488730555,-0.5196139299402541,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05804405410568958,0.24127005940881074,-0.17978989368297218,-0.20879314017242867,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.059135593329583,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06755603877104652,-0.13917193526572172,-0.6872952735745371,-0.4720609526628369,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.03409256484997115,1.0021540487578757,1.3427262459917229,0.20253543874353366,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06584076284778542,-0.5196139299402541,-0.17978989368297218,-0.5596708736247031,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06256614517610518,-0.5196139299402541,-0.17978989368297218,-0.4282559921819037,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.05664064653211233,-0.9000559246147866,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.04778358540109145,0.24127005940881074,0.32771548620859287,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06805502813054065,-0.5196139299402541,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
0.09726638403685964,1.7630380381069406,1.850231625883288,2.9885309253308825,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04622424365267228,0.24127005940881074,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05246161064634896,-0.13917193526572172,-0.17978989368297218,0.07550105334882753,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7911734620833898,1.382596043432408,2.865242385666418,2.611370215590048,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.051214137247613624,-0.13917193526572172,-0.6872952735745371,-0.45103457163198896,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.061006803427686,-0.13917193526572172,-0.17978989368297218,-0.20923118977723798,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06490515779873393,-0.5196139299402541,-0.6872952735745371,-0.5596708736247031,0.0,-2.035282948784849,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.056515899192238796,-0.13917193526572172,0.32771548620859287,-0.17418722139249146,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04965479549919445,0.6217120540833433,0.32771548620859287,-0.39627837103082253,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2532005588787765,-0.13917193526572172,0.32771548620859287,0.2520350440869882,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06334581605031475,-0.5196139299402541,-0.6872952735745371,-0.592524593985403,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
0.10958518384937108,1.7630380381069406,1.3427262459917229,1.8110535876033993,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.03527766457876971,1.382596043432408,0.835220866100158,0.0027848189504784955,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.027480987023508832,0.24127005940881074,-0.17978989368297218,0.037828787335225024,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.027855197856294464,1.0021540487578757,-0.17978989368297218,0.0027848189504784955,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06537296032325968,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.05246161064634896,-0.13917193526572172,0.32771548620859287,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04541650462699115,-0.13917193526572172,-0.17978989368297218,-0.3388938728008001,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.056796580706954244,0.24127005940881074,-0.17978989368297218,0.061483465994928925,0.0,0.4913321759989405,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.011949912022418942,3.284806016805071,2.865242385666418,1.2801374665744893,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06462447628401848,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.04541338594349431,0.24127005940881074,-0.17978989368297218,-0.007728371564945462,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.043105560155833944,0.24127005940881074,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05246161064634896,-0.5196139299402541,-0.17978989368297218,-0.5890201971469284,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06557567475055416,-0.5196139299402541,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.051245324082582006,-0.13917193526572172,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.0461930568177039,0.24127005940881074,0.835220866100158,0.22881841503209358,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.06275326618591547,-0.9000559246147866,-0.6872952735745371,-0.3099825988833842,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.05526842579350346,-0.13917193526572172,-0.17978989368297218,-0.2442751581619845,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05062158738321434,-0.13917193526572172,-0.17978989368297218,-0.39408812300677587,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.051557192432265836,-0.13917193526572172,-0.17978989368297218,-0.12600176486346498,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06444047395770501,-0.13917193526572172,0.32771548620859287,-0.4282559921819037,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
0.01455889770070693,1.0021540487578757,-0.17978989368297218,0.9923388762147585,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.03378069650028731,-0.13917193526572172,-0.17978989368297218,-0.057666026513209255,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04011162399886914,0.24127005940881074,0.835220866100158,0.14120849407022726,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.060698053761499005,-0.13917193526572172,-0.17978989368297218,-0.39058372616830117,0.0,-2.035282948784849,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06256614517610518,-0.5196139299402541,-0.17978989368297218,-0.36254855146050396,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.03137931020772179,4.045690006154135,2.865242385666418,1.6743821109028876,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
0.07169317936278527,-0.13917193526572172,0.835220866100158,0.09740353358929411,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.05713963589160646,-0.5196139299402541,-0.17978989368297218,-0.4282559921819037,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.05713963589160646,-0.13917193526572172,-0.6872952735745371,-0.3406460712200374,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04463371506928473,-0.13917193526572172,-0.17978989368297218,-0.2880801186429176,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.062160716321516186,-0.13917193526572172,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10038506753369798,1.0021540487578757,1.850231625883288,1.1999743888943815,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.024362272339835525,1.7630380381069406,1.850231625883288,0.5669927099448976,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
0.14389070231459278,0.6217120540833433,-0.17978989368297218,0.7597345360610035,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.030630826168480584,1.0021540487578757,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06181766113686397,-0.13917193526572172,-0.17978989368297218,-0.36254855146050396,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.05773530443950259,-0.9000559246147866,-0.6872952735745371,-0.6779442669232227,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.043105560155833944,0.6217120540833433,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0563287781824285,-0.5196139299402541,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.053681015893612745,-0.13917193526572172,0.835220866100158,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0056501713588055,1.0021540487578757,0.32771548620859287,0.09083278951715414,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.04622773657818874,0.6217120540833433,-0.17978989368297218,-0.27493863049863765,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.03527766457876971,0.6217120540833433,0.835220866100158,0.5472804777284777,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.037211248346809486,-0.13917193526572172,-0.17978989368297218,0.027315596819801065,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04712869305359037,0.6217120540833433,0.32771548620859287,-0.042772339949691984,0.0,-2.035282948784849,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.06743129143117298,-0.13917193526572172,-0.6872952735745371,-0.49396343290330347,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06771197294588843,-0.13917193526572172,-0.17978989368297218,-0.14790424510393158,0.0,0.4913321759989405,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04934292714951062,1.0021540487578757,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.0649675314686707,-0.13917193526572172,-0.17978989368297218,-0.4720609526628369,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.03531234433925456,0.24127005940881074,0.835220866100158,0.5792580988795588,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.04073536069823681,-0.5196139299402541,-0.17978989368297218,-0.53557814536019,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.021399523017839105,-0.5196139299402541,-0.17978989368297218,-0.2653015391928324,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
0.044092830415765984,-0.13917193526572172,-0.17978989368297218,-0.127315913677893,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.05710844905663808,-0.5196139299402541,-0.17978989368297218,0.0027848189504784955,0.0,0.4913321759989405,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.05009141118875182,-0.13917193526572172,-0.6872952735745371,0.0027848189504784955,0.0,-2.035282948784849,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06646761823064994,-0.5196139299402541,-0.17978989368297218,-0.6034758341056363,0.0,-2.035282948784849,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.05398976555979974,0.24127005940881074,-0.6872952735745371,-0.4492823732127516,0.0,-2.035282948784849,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.061474605952211755,-0.9000559246147866,-0.6872952735745371,0.0027848189504784955,0.0,-2.035282948784849,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.022802930591416356,2.143480032781473,1.3427262459917229,0.9384587748232107,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.024362272339835525,-0.5196139299402541,-0.17978989368297218,-0.4720609526628369,0.0,0.4913321759989405,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.06412548692452434,-0.5196139299402541,-0.6872952735745371,0.0027848189504784955,0.0,0.4913321759989405,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.06568482867294351,-0.5196139299402541,-0.6872952735745371,-0.5596708736247031,0.0,-2.035282948784849,0,0,0,0,1,0,0,0,0,0,0,0,0
